namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
JAKARTA SELATAN,photo_31740610051307180001_kirana.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,275374,3,KIRANA LARASATI HANAFIAH,Perempuan,3,21,26141
KOTA BANDUNG,01.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7733,4,Ir. KETUT SUSTIAWAN,Laki-Laki,3,21,26141
JAKARTA TIMUR,NO. 5 DJENRI DJUSMAN.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,289018,5,DJENDRI DJUSMAN,Laki-Laki,3,21,26141
JAKARTA TIMUR,DSC-01058=LM.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39388,6,LENNY MARLIANI,Perempuan,3,21,26141
KOTA CIMAHI,NO. 7 RETNO AYU SETIOWATI (2).JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,276366,7,RETNO AYU SETIOWATI,Perempuan,3,21,26141
BANDUNG,DSC02474ae-1.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40244,1,H. YADI SRIMULYADI,Laki-Laki,3,22,26141
KOTA BANDUNG,jalaludin rakhmat.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39834,2,"Dr. KH. JALALUDDIN RAKHMAT, M.Sc",Laki-Laki,3,22,26141
JAKARTA TIMUR,C_4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39905,3,"Dr. R. ADJENG RATNA SUMINAR, S.H.,M.M.",Perempuan,3,22,26141
BANDUNG BARAT,photo_3171071107600001_new.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39765,4,H. YAYAT T. SOEMITRA,Laki-Laki,3,22,26141
JAKARTA SELATAN,vian feoh.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40132,5,YOHANES VIANEY FEOH,Laki-Laki,3,22,26141
KOTA MANADO,NOVITA MURP.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,255869,6,"Ir. NOVIATI, MURP",Perempuan,3,22,26141
JAKARTA UTARA,Aditya pas foto 2(BG RED).jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,302265,7,"ADITYA INDRADJAJA, Dipl. Ing",Laki-Laki,3,22,26141
JAKARTA TIMUR,DEDY RACHMADI.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,256192,8,DEDY RACHMADI,Laki-Laki,3,22,26141
KOTA BEKASI,DSC_7821.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,289026,9,LITA ZEN,Perempuan,3,22,26141
BANDUNG,agung surya.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8768,10,"Dr. H. AGUNG SURYA TRIYANA, M.Pd",Laki-Laki,3,22,26141
KOTA BOGOR,IMG_4017.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,25859,1,"DIAH PITALOKA, S.Sos.,M.Si",Perempuan,3,23,26141
KOTA SEMARANG,H. ANTONI WIJAYA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,255289,2,"H. ANTONI WIJAYA, S.H.",Laki-Laki,3,23,26141
CIANJUR,photo_3203281412540001_r.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20152,3,Drs. BUDIYONO,Laki-Laki,3,23,26141
JAKARTA SELATAN,photo_3174061807650008_yulistian_imam_taryudi.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38535,4,Ir. YULISTIAN IMAM TARYUDI,Laki-Laki,3,23,26141
KARAWANG,sanius abastari.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,254858,5,SANIUS ABASTARI,Laki-Laki,3,23,26141
JAKARTA UTARA,SURYATI.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,252573,6,"SURYANTI, S.Psi",Perempuan,3,23,26141
KOTA BOGOR,teddy risandi.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,302315,7,H. ACHMAD TEDDY RISANDI,Laki-Laki,3,23,26141
KOTA BANDUNG,SOFIA YULINAR.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,255201,8,SOFIA YULINAR,Perempuan,3,23,26141
KOTA TANGERANG SELATAN,photo_3273222312690003_pas_foto_pak_ara_3x4.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,289001,9,MARUARAR SIRAIT,Laki-Laki,3,23,26141
KOTA TANGERANG,photo_3671064107590015_rbk_01.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40117,1,"dr. RIBKA TJIPTANING PROLETARIYATI, A.AK",Perempuan,3,24,26141
KOTA SUKABUMI,NOVA ANDIKA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40148,2,"KH. M NOVA ANDIKA, S.E.,M.E.",Laki-Laki,3,24,26141
KOTA TANGERANG SELATAN,NO. 3 KIKI TAHER.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,261379,3,KIKI TAHER,Laki-Laki,3,24,26141
KOTA CIMAHI,photo_3277012408640005_4x6_copy.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,302313,4,"Dr. Iur. LIONA NANANG SUPRIATNA, S.H., M.Hum",Laki-Laki,3,24,26141
KOTA SUKABUMI,photo_3272051009690021_bagus_poto.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,11977,5,Ir. A. BAGUS PEKIK. H,Laki-Laki,3,24,26141
KOTA TANGERANG SELATAN,NO. 6 MARSILIA ST KRENATA.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,261580,6,MARSILIA ST KRENATA,Perempuan,3,24,26141
JAKARTA SELATAN,photo_3174010901710012_img-20180710-wa0063.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38242,1,ADIAN YUNUS YUSAK NAPITUPULU,Laki-Laki,3,25,26141
JAKARTA TIMUR,null,PARTAI DEMOKRASI INDONESIA PERJUANGAN,303480,2,AZMAH SHOOBIROH,Perempuan,3,25,26141
KOTA BEKASI,photo_3174056011650009_4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39112,3,INDAH PERTIWI NATAPRAWIRA,Perempuan,3,25,26141
KOTA BEKASI,edit2.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,77725,4,"NURMANSAH E. TANJUNG, S.E.,M.Si",Laki-Laki,3,25,26141
BOGOR,Bambang Gunawan.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39285,5,H. BAMBANG GUNAWAN,Laki-Laki,3,25,26141
BOGOR,photo_3174025501800013_img-20180715-wa0008.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38174,6,HJ. S. DEWI AMBARWATI,Perempuan,3,25,26141
BOGOR,IMG-20180302-WA0028.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38292,7,EGI GUNADHI WIBHAWA,Laki-Laki,3,25,26141
JAKARTA PUSAT,photo_3171045412720001_img-20180711-wa0015.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,261008,8,"NANI KUSUMAWARDANI, S.Pd",Perempuan,3,25,26141
JAKARTA TIMUR,photo_3175030303750003_4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,261168,9,H. ADEK ERFIL MANURUNG,Laki-Laki,3,25,26141
KOTA BEKASI,foto.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,257785,1,"SUKUR  H. NABABAN, ST",Laki-Laki,3,26,26141
JAKARTA BARAT,photo_3173074912790006_2018-07-11-photo-00002097.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40259,2,"RISA MARISKA, SH",Perempuan,3,26,26141
JAKARTA SELATAN,CEMERLANG-2735x merah.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1633,3,"H. IRVANSYAH, S.IP, M.Si",Laki-Laki,3,26,26141
KOTA TANGERANG,ANGEL.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,295893,4,ANGEL KARAMOY,Perempuan,3,26,26141
JAKARTA TIMUR,DR H. HASBULLAH THABRANY.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,257871,5,"Prof., dr. HASBULLAH THABRANY, MPH.,DrPH.",Laki-Laki,3,26,26141
KOTA DEPOK,4612 copy.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38335,6,NURYAMAN HARIYANTO,Laki-Laki,3,26,26141
KOTA DEPOK,photo_3276064801740001_img-20180710-wa0001.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40196,1,RIEKE DIAH PITALOKA,Perempuan,3,27,26141
JAKARTA SELATAN,photo_3276041412670007_4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,109353,2,DANIEL LUMBAN TOBING,Laki-Laki,3,27,26141
KARAWANG,1.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,61713,3,DEDEN DARMANSAH,Laki-Laki,3,27,26141
JAKARTA SELATAN,photo_3174080803610003_photo_profile_2018.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20381,4,ADITYAWARMAN GINTING,Laki-Laki,3,27,26141
PURWAKARTA,photo_8171011712580002_img_20180715_161211.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,269700,5,"HARGO YUWONO, S.Sos.,M.Si",Laki-Laki,3,27,26141
JAKARTA PUSAT,Untitled-2 copy.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,295827,6,"INDAH WITMIATI, S.H., M.Kn",Perempuan,3,27,26141
CIREBON,photo_3209171711600007_img-20180711-wa0004.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,270031,7,KARNA WIJAYA,Laki-Laki,3,27,26141
BEKASI,photo_3216071311680004_1_002.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,29171,8,Ir. ALEXANDER DOLOKASRIBU,Laki-Laki,3,27,26141
BEKASI,photo_3216195604670001_nin.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,271239,9,NINDY ELLESSE,Perempuan,3,27,26141
BEKASI,photo_3214011701860001_dscf0108.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,270303,10,ANDREAU MISANTA PRIBADI,Laki-Laki,3,27,26141
INDRAMAYU,ONO SURONO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38124,1,"ONO SURONO, S.T.",Laki-Laki,3,28,26141
JAKARTA SELATAN,IMG_6880.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,262381,2,DWISUNU HANUNG NUGRAHANTO,Laki-Laki,3,28,26141
KOTA BANDUNG,SELLY.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,262667,3,"SELLY ANDRIANY GANTINA, A.Md",Perempuan,3,28,26141
JAKARTA SELATAN,NO. 4 H. ISKANDAR ZULKARNAIN T..jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,289039,4,H. ISKANDAR ZULKARNAIN T.,Laki-Laki,3,28,26141
JAKARTA SELATAN,photo_3174051403580003_yoseph_umarhadi.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39650,5,"Drs. YOSEPH UMARHADI, M.Si.,M.A.",Laki-Laki,3,28,26141
JAKARTA TIMUR,"Hj. SITI MARIANI, S.Sos.,MM.jpg",PARTAI DEMOKRASI INDONESIA PERJUANGAN,20602,6,"HJ. SITI MARIANI, S.Sos.,M.M.",Perempuan,3,28,26141
JAKARTA TIMUR,AGUS ZULKARNAIN.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,263753,7,"KOL. CPM (P). AGUS ZULKARNAIN, S.H.",Laki-Laki,3,28,26141
CIREBON,photo_3209172504680005_img-20180710-wa0054.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39243,8,Ir. KIAGUS ABDUL AZIZ MUSLIM,Laki-Laki,3,28,26141
KOTA DEPOK,photo_3276060011903840293_img_20180714_110241.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,264460,9,"VINDY FARADILAH, S.E.",Perempuan,3,28,26141
JAKARTA SELATAN,photo_3175020809520004_a08e17a1-df59-410c-aa40-0da56940e917.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,69644,1,"Dr. H. HASANUDDIN, S.E.,M.M.",Laki-Laki,3,29,26141
JAKARTA TIMUR,WhatsApp Image 2018-08-11 at 16.08.22.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,25624,2,Drs. H. BAMBANG SURYADI,Laki-Laki,3,29,26141
JAKARTA TIMUR,photo_3175024510650013_denny_j.a.y..jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40074,3,"HJ. DENNY JAYA ABRI YANI, SE.,MBA",Perempuan,3,29,26141
MAJALENGKA,Untitled-2 copy.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,93028,4,"Dr. H. SUTRISNO, SE.,M.Si",Laki-Laki,3,29,26141
KOTA DEPOK,photo_3276055611750006_cemerlang-582_xa.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,296528,5,"AFIFAH ALIA, S.T.",Perempuan,3,29,26141
JAKARTA SELATAN,photo_3174031701750004_photo_humbul_kristiawan_-_latar_merah.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,282441,6,HUMBUL KRISTIAWAN,Laki-Laki,3,29,26141
JAKARTA BARAT,photo_3173055712880002_mei.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,282757,7,INDAH KURNIAWATI,Perempuan,3,29,26141
JAKARTA SELATAN,ADORAMA_0877.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40176,1,"Drs. MUHAMAD NURDIN, M.M.",Laki-Laki,3,30,26141
KOTA BANDUNG,FOTO GATOT.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39943,2,"Ir. H. GATOT TJAHYONO, M.M.",Laki-Laki,3,30,26141
JAKARTA SELATAN,photo_3174066308660004_0b5a7323.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286883,3,AUGUSTINA CONNIE,Perempuan,3,30,26141
KOTA DEPOK,photo_3278020111820009_ysa_oke.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286459,4,YAYAN SOPYANI,Laki-Laki,3,30,26141
PANGANDARAN,photo_3207202709790002_img_8632.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,40231,5,"LUTHFI FAUZI, S.HI.,M.M.",Laki-Laki,3,30,26141
KOTA TANGERANG SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286599,6,"Dr. ETIN NURHAETIN NINGRUM, S.Ag., M.M., M.Si",Perempuan,3,30,26141
BOGOR,yessi.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286806,7,"YESSY DIYANTARI, S.TP.,M.M.",Perempuan,3,30,26141
KOTA TASIKMALAYA,IMG_20180712_113130.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,289059,1,"Irjen. Pol (Purn). Dr. Drs. H. ANTON CHARLIYAN, M.P.K.N",Laki-Laki,3,31,26141
JAKARTA SELATAN,IMG_5229.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7735,2,DONY MARYADI OEKON,Laki-Laki,3,31,26141
BOGOR,2018-06-13-19-32-33-842.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285200,3,"HJ.VIVI ROVIANA, S.I.Kom",Perempuan,3,31,26141
GARUT,photo_3205071403770003_pasphoto_dhb_3x4.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285473,4,"DEDI HASAN, S.E.",Laki-Laki,3,31,26141
JAKARTA PUSAT,photo_3171072401590001_ok.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,302316,5,"H. EDY KUSCAHYANTO, S.Si",Laki-Laki,3,31,26141
JAKARTA SELATAN,photo_3174095601740002_ellsye_lydia.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,296271,6,"ELLSYE LYDIA, S.H.",Perempuan,3,31,26141
KOTA BANDUNG,photo_1050171702650006_4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,53588,7,IWA GUNAWAN,Laki-Laki,3,31,26141
GARUT,YUDI KURNIA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285541,8,"YUDI KURNIA, S.H.,M.H.",Laki-Laki,3,31,26141
KOTA TASIKMALAYA,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285624,9,"R. HJ. LINA HERLIANA, S.IP.,M.Si",Perempuan,3,31,26141
SUMEDANG,photo_321106170890008_a1ddb101-7d59-4d9b-a7a4-b322ceedf00444.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,13877,10,"AGUS WELIANTO SANTOSO, S.H.",Laki-Laki,3,31,26141
BANGKA,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,19769,1,Ir. RUDIANTO TJEN,Laki-Laki,3,16,24993
BELITUNG,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,45594,2,"H. RUSTAM EFFENDI, S.E.",Laki-Laki,3,16,24993
JAKARTA BARAT,IRMA FIKA ADITA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,267404,3,"IRMA FIKA ADITA, S.Kom",Perempuan,3,16,24993
JAKARTA SELATAN,merah.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7728,1,Dra. HJ. SB. WIRYANTI SUKAMDANI,Perempuan,3,18,25823
JAKARTA SELATAN,photo_3174032807740006_1ca74869-e97b-40f7-b40c-7a8a713eb299.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,39220,2,PUTRA NABABAN,Laki-Laki,3,18,25823
JAKARTA TIMUR,"NO. 3 W.A. WILLIAM YANI, SH.jpg",PARTAI DEMOKRASI INDONESIA PERJUANGAN,93268,3,"WILLIAM YANI, S.H. CLA",Laki-Laki,3,18,25823
JAKARTA SELATAN,photo_3174064105680002_photo-2018-07-13-15-29-38.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286560,4,CHICHA KOESWOYO,Perempuan,3,18,25823
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286898,5,MAYJEN TNI (PURN) ANDRIE TARDIWAN UTAMA,Laki-Laki,3,18,25823
JAKARTA PUSAT,photo_3171055811830006_dsc_0003_copy_1-1.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286428,6,SONDANG TIAR DEBORA TAMPUBOLON,Perempuan,3,18,25823
JAKARTA PUSAT,NO. 1 Ir. ERIKO SOTARDUGA B.P.S..jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7731,1,Ir. ERIKO SOTARDUGA B.P.S.,Laki-Laki,3,19,25823
KOTA TANGERANG SELATAN,ZUHAIRI.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,289044,2,ZUHAIRI B. MISRAWI,Laki-Laki,3,19,25823
JAKARTA SELATAN,photo_3174044602480002_dr_armendi.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,268717,3,dr. Hj. AMENDI NASUTION,Perempuan,3,19,25823
JAKARTA TIMUR,"NO. 4 MASINTON PASARIBU, SH.jpeg",PARTAI DEMOKRASI INDONESIA PERJUANGAN,75987,4,"MASINTON PASARIBU, S.H.",Laki-Laki,3,19,25823
KOTA BANDAR LAMPUNG,photo_1871063005520001_20180712_185034.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,267046,5,HERMAN TJI'DIN,Laki-Laki,3,19,25823
JAKARTA PUSAT,photo_3171065006730007_save_20180711_165044.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,28094,6,"NURAINI, M.Si",Perempuan,3,19,25823
JAKARTA UTARA,photo_3172045612720006_foto.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,268924,7,SETIANA WIDJAJA,Perempuan,3,19,25823
JAKARTA UTARA,photo_3171082506670005_img-20180711-wa0180.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,38609,1,DARMADI DURIANTO,Laki-Laki,3,20,25823
JAKARTA BARAT,NO. 2 CHARLES HONORIS.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,19689,2,CHARLES HONORIS,Laki-Laki,3,20,25823
JAKARTA TIMUR,restu.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20250,3,M.M. RESTU HAPSARI,Perempuan,3,20,25823
JAKARTA SELATAN,pulung.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,247606,4,PULUNG AGUSTANTO,Laki-Laki,3,20,25823
JAKARTA SELATAN,effendi simbolon.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,248108,5,Dr. EFFENDI MS SIMBOLON,Laki-Laki,3,20,25823
JAKARTA SELATAN,IMG_1675.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,248806,6,IIS SUGIANTO,Perempuan,3,20,25823
JAKARTA BARAT,Scan.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,249108,7,SONY KUSUMO,Laki-Laki,3,20,25823
JAKARTA BARAT,photo_3173065909920005_5ffc8d07-545e-47e5-b78d-f55437f1d6a7.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,302037,8,"ARNITA, S.H.,M.H.",Perempuan,3,20,25823
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20704,1,JULIARI P. BATUBARA,Laki-Laki,3,32,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,18464,2,TUTI N. ROOSDIONO,Perempuan,3,32,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,30783,3,MOCHAMAD HERVIANO,Laki-Laki,3,32,32676
TANGERANG,FOTO.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,32139,4,HANJAYA SETIAWAN,Laki-Laki,3,32,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,25688,5,BANTENG PRINGGODANI,Laki-Laki,3,32,32676
JAKARTA PUSAT,FOTO.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285038,6,Dr. MARGARETA MARIA SINTORINI,Perempuan,3,32,32676
PEMALANG,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285203,7,WIDIA NINGSIH,Perempuan,3,32,32676
JAKARTA SELATAN,FOTO.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,35614,8,YULIUS SETIARTO,Laki-Laki,3,32,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,28059,1,DARYATMO MARDIYANTO,Laki-Laki,3,33,32676
KOTA TANGERANG SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,35443,2,"GILANG DHIELAFARAREZ, S.H., LL.M.",Laki-Laki,3,33,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285382,3,Ir. HERU MULYATI,Perempuan,3,33,32676
KUDUS,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,58308,4,H. MUSTHOFA,Laki-Laki,3,33,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,301987,5,TAMARA GERALDINE,Perempuan,3,33,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285767,6,R. YANNE YOLANDARI ACHMAD,Perempuan,3,33,32676
WONOGIRI,FOTO.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,296818,7,INDRA AULIA NUGRAHA,Perempuan,3,33,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,14152,1,"Dr. EVITA NURSANTY, M.Sc",Perempuan,3,34,32676
KOTA SEMARANG,FOTO.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,256310,2,"Dr. Drs. HR. PERMADI MULAJAYA, M.Si., M.Pd",Laki-Laki,3,34,32676
GROBOGAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,31278,3,"Dr. H. EDY WURYANTO, S.KP., M.Kep",Laki-Laki,3,34,32676
JEPARA,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,37744,4,"RIYANTA, S.H.",Laki-Laki,3,34,32676
JAKARTA TIMUR,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,260467,5,MAYJEN TNI (PURN) BAMBANG HARYANTO,Laki-Laki,3,34,32676
JAKARTA BARAT,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,257193,6,ASRIZIA SHAVILLA,Perempuan,3,34,32676
PATI,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7740,7,"H. IMAM SUROSO, S.H. S.Sos. M.M.",Laki-Laki,3,34,32676
JAKARTA TIMUR,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,257012,8,RIYANTO WUJARSO,Laki-Laki,3,34,32676
JOMBANG,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,260553,9,"EMA PRATNYA PARAMITA, S.T.",Perempuan,3,34,32676
BANTUL,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,280042,1,"Ir. BAMBANG WURYANTO, MBA",Laki-Laki,3,35,32676
KOTA SEMARANG,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,24627,2,AGUSTINA WILUJENG PRAMESTUTI,Perempuan,3,35,32676
KOTA TANGERANG SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,18499,3,DOLFIE O.F.P.,Laki-Laki,3,35,32676
KOTA BEKASI,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,280628,4,KATARINA IDA ROKHAYATI,Perempuan,3,35,32676
KARANGANYAR,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,35457,5,"PARYONO, S.H., M.H.",Laki-Laki,3,35,32676
SRAGEN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,285345,6,ZAHRA NASIHAH FATIN PUTRI NINDI,Perempuan,3,35,32676
WONOGIRI,FOTO.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,124870,7,DANAR RAHMANTO,Laki-Laki,3,35,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286788,1,PUAN MAHARANI,Perempuan,3,36,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,14113,2,ARIA BIMA,Laki-Laki,3,36,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,23372,3,ALFIA REZIANI,Perempuan,3,36,32676
KOTA TANGERANG SELATAN,FAOZAN AMAR 1.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,202605,4,"FAOZAN AMAR, S.Ag, M.M.",Laki-Laki,3,36,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,35509,5,"RAHMAD HANDOYO, S.Pi., M.M.",Laki-Laki,3,36,32676
KOTA DEPOK,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286857,6,WINIE AYU LESTARI,Perempuan,3,36,32676
JAKARTA SELATAN,FOTO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,286926,7,"MUCHAMAD NABIL HAROEN, S.Pd., M.Hum",Laki-Laki,3,36,32676
